tcp.stream,time.delta.prevPkt,kalive.Violated,Direction,mqtt.len,mqtt.msgtype,mqtt.hdr_reserved,mqtt.qos,mqtt.dupflag,msgid_value,msgid_is_present,mqtt.topic_len,topic_depth,mqtt.topic.null,mqtt.topic.wildcard,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.willtopic_len,mqtt.willtopic.null,mqtt.willtopic.wildcard,mqtt.willtopic.empty,mqtt.willmsg_len,mqtt.msg.empty,mqtt.conflag.willflag,protoname_is_valid,mqtt.kalive,mqtt.conflag.reserved,mqtt.connack.reason_code,mqtt.disconnect.reason_code,mqtt.subscription_options_numeric,mqtt.subscription_options_reserved_numeric,mqtt.suback.reason_code_numeric,mqtt.unsuback.reason_code_numeric,suback_out_of_order,unsuback_out_of_order,subscribe_msgid_mismatch,unsubscribe_msgid_mismatch,subscribe_ack_missing,unsubscribe_ack_missing,pending_subscribe_count,pending_unsubscribe_count,msgid_order_deviation,pingreq_missing,time_since_last_client_control,ping.missed,seq_position,seq_length,is_first_packet,is_same_frame,Target,Tag,Des
755,0.005053,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.005053,0,21,45,0,0,0,-1,
755,0.758038,0,0,125,3,0,2,0,1,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763091,0,22,45,0,0,0,-1,
755,0.003214,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003214,0,23,45,0,0,0,-1,
755,0.005,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008214,0,24,45,0,0,0,-1,
755,0.002332,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002332,0,25,45,0,0,0,-1,
755,0.515621,0,0,125,3,0,2,0,1,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517953,0,26,45,0,0,0,-1,
755,0.002634,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002634,0,27,45,0,0,0,-1,
755,0.005003,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007637,0,28,45,0,0,0,-1,
755,0.001688,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001688,0,29,45,0,0,0,-1,
755,0.667228,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668916,0,30,45,0,0,0,-1,
755,0.002283,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002283,0,31,45,0,0,0,-1,
755,1.53348,0,0,126,3,0,2,0,1,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535763,0,32,45,0,0,0,-1,
755,0.009427,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009427,0,33,45,0,0,0,-1,
755,0.005738,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015165,0,34,45,0,0,0,-1,
755,0.003177,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003177,0,35,45,0,0,0,-1,
755,0.529812,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532989,0,36,45,0,0,0,-1,
755,0.003811,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.003811,0,37,45,0,0,0,-1,
755,1.818528,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.822339,0,38,45,0,0,0,-1,
755,0.002517,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002517,0,39,45,0,0,0,-1,
755,1.587464,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589981,0,40,45,0,0,0,-1,
755,0.004234,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004234,0,41,45,0,0,0,-1,
755,1.843703,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847937,0,42,45,0,0,0,-1,
755,0.003722,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.003722,0,43,45,0,0,0,-1,
755,1.447312,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451034,0,44,45,0,0,0,-1,
756,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-1,
756,0.006782,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006782,0,1,3,0,0,0,-1,
756,0.49533,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502112,0,2,3,0,0,0,-1,
757,0,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,-1,
757,0.005354,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005354,0,1,11,0,0,0,-1,
757,0.004506,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986,0,2,11,0,0,0,-1,
757,0.001872,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.001872,0,3,11,0,0,0,-1,
757,1.767141,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769013,0,4,11,0,0,0,-1,
757,0.003208,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.003208,0,5,11,0,0,0,-1,
757,1.659774,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.662982,0,6,11,0,0,0,-1,
757,0.004263,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.004263,0,7,11,0,0,0,-1,
757,0.809029,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813292,0,8,11,0,0,0,-1,
757,0.004051,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.004051,0,9,11,0,0,0,-1,
757,1.539522,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543573,0,10,11,0,0,0,-1,
758,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-1,
758,0.004327,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004327,0,1,3,0,0,0,-1,
758,0.346804,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351131,0,2,3,0,0,0,-1,
759,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,-1,
759,0.00415,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415,0,1,28,0,0,0,-1,
759,0.004223,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008373,0,2,28,0,0,0,-1,
759,0.002601,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.002601,0,3,28,0,0,0,-1,
759,1.580855,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583456,0,4,28,0,0,0,-1,
759,0.913165,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913165,0,5,28,0,0,0,-1,
759,0.002943,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002943,0,6,28,0,0,0,-1,
759,1.076678,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079621,0,7,28,0,0,0,-1,
759,0.005801,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.005801,0,8,28,0,0,0,-1,
759,1.152423,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158224,0,9,28,0,0,0,-1,
759,0.008002,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.008002,0,10,28,0,0,0,-1,
759,1.09573,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103732,0,11,28,0,0,0,-1,
759,0.003821,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003821,0,12,28,0,0,0,-1,
759,1.047051,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050872,0,13,28,0,0,0,-1,
759,0.694241,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694241,0,14,28,0,0,0,-1,
759,0.441068,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441068,0,15,28,0,0,0,-1,
759,0.002671,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002671,0,16,28,0,0,0,-1,
759,1.845148,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847819,0,17,28,0,0,0,-1,
759,0.003502,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003502,0,18,28,0,0,0,-1,
759,1.142366,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145868,0,19,28,0,0,0,-1,
759,0.003541,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003541,0,20,28,0,0,0,-1,
759,0.956059,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9596,0,21,28,0,0,0,-1,
759,0.00382,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00382,0,22,28,0,0,0,-1,
759,1.764844,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.768664,0,23,28,0,0,0,-1,
759,0.002793,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.002793,0,24,28,0,0,0,-1,
759,1.484909,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487702,0,25,28,0,0,0,-1,
759,0.00249,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.00249,0,26,28,0,0,0,-1,
759,1.036597,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039087,0,27,28,0,0,0,-1,
760,0,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,-1,
760,0.003989,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003989,0,1,15,0,0,0,-1,
760,0.004982,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008971,0,2,15,0,0,0,-1,
760,0.002435,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002435,0,3,15,0,0,0,-1,
760,1.565549,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567984,0,4,15,0,0,0,-1,
760,0.00307,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.00307,0,5,15,0,0,0,-1,
760,1.544453,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547523,0,6,15,0,0,0,-1,
760,0.002015,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002015,0,7,15,0,0,0,-1,
760,0.967902,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969917,0,8,15,0,0,0,-1,
760,0.005618,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.005618,0,9,15,0,0,0,-1,
760,1.017028,0,0,125,3,0,2,0,1,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022646,0,10,15,0,0,0,-1,
760,0.002534,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002534,0,11,15,0,0,0,-1,
760,0.007901,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010435,0,12,15,0,0,0,-1,
760,0.001802,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001802,0,13,15,0,0,0,-1,
760,0.768368,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77017,0,14,15,0,0,0,-1,
761,0,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,-1,
761,0.004873,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004873,0,1,17,0,0,0,-1,
761,0.004508,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009381,0,2,17,0,0,0,-1,
761,0.002122,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002122,0,3,17,0,0,0,-1,
761,1.660988,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66311,0,4,17,0,0,0,-1,
761,0.002975,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002975,0,5,17,0,0,0,-1,
761,1.777811,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.780786,0,6,17,0,0,0,-1,
761,0.003342,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003342,0,7,17,0,0,0,-1,
761,1.749044,0,0,41,8,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.752386,0,8,17,0,0,0,-1,
761,0.00275,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00275,0,9,17,0,0,0,-1,
761,1.475391,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478141,0,10,17,0,0,0,-1,
761,0.002746,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002746,0,11,17,0,0,0,-1,
761,1.511621,0,0,38,10,2,0,0,65526,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514367,0,12,17,0,0,0,-1,
761,0.00274,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.00274,0,13,17,0,0,0,-1,
761,1.664741,0,0,80,3,0,1,0,1,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667481,0,14,17,0,0,0,-1,
761,0.003276,0,1,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003276,0,15,17,0,0,0,-1,
761,0.910403,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913679,0,16,17,0,0,0,-1,
762,0,0,0,132,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,-1,
762,0.005291,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005291,0,1,17,0,0,0,-1,
762,6.177162,0,0,44,10,2,0,0,65526,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.182453,0,2,17,0,0,0,-1,
762,0.002814,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002814,0,3,17,0,0,0,-1,
762,1.474792,0,0,44,10,2,0,0,65526,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477606,0,4,17,0,0,0,-1,
762,0.002399,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002399,0,5,17,0,0,0,-1,
762,1.44198,0,0,47,8,2,0,0,65526,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444379,0,6,17,0,0,0,-1,
762,0.003046,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003046,0,7,17,0,0,0,-1,
762,1.629006,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632052,0,8,17,0,0,0,-1,
762,0.774146,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774146,0,9,17,0,0,0,-1,
762,0.852982,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852982,0,10,17,0,0,0,-1,
762,0.61185,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61185,0,11,17,0,0,0,-1,
762,7.127816,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.127816,0,12,17,0,0,0,-1,
762,7.094785,0,0,44,10,2,0,0,65526,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.094785,0,13,17,0,0,0,-1,
762,0.003547,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003547,0,14,17,0,0,0,-1,
762,0.956414,0,0,101,3,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959961,0,15,17,0,0,0,-1,
762,7.441061,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.441061,0,16,17,0,0,0,-1,
763,0,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,-1,
763,0.003025,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003025,0,1,5,0,0,0,-1,
763,0.005276,0,0,80,3,0,1,0,1,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008301,0,2,5,0,0,0,-1,
763,0.002555,0,1,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002555,0,3,5,0,0,0,-1,
